bnf_code,bnf_presentation,bnf_chemical,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0407020K0AAEHEH,Diamorph HCl_Inj 100mg Vl (Dry),Diamorphine Hydrochloride (Systemic),99P,NP8,1.0,10.8,10,10.8,0.0,,3.0,,,,
0704050AAAAAAAA,Vardenafil_Tab 5mg,Vardenafil,99P,C,1.0,1.89,28,1.89,0.0,,3.0,,,,
0408010AJAAABAB,Retigabine_Tab 200mg,Retigabine,99P,NP8,1.0,0.926785714286,28,0.926785714286,0.0,,3.0,,,,
0408010AKAAAAAA,Perampanel_Tab 2mg,Perampanel,99P,NP8,1.0,5.0,280,5.0,0.0,,3.0,,,,
0703010R0AAAAAA,Estradiol/Estradiol+Dienogest_C/Pk Tab,Estradiol Val&Estradiol Val + Dienogest,99P,NP8,1.0,0.299761904762,3850,0.299760338346,0.0,,3.0,,,,
0702020H0AAAAAA,Econazole Nit_Crm 1%,Econazole Nitrate,99P,NP8,1.0,0.126,120,0.126,0.0,Crm  / Lot ,,,,,
0408010AGAAACAC,Stiripentol_Pdr Sach 250mg,Stiripentol,99P,C,1.0,4.73333333333,150,4.73333333333,0.0,Pdr Sach  / Cap ,3.0,,,,
0408010AHAAAGAG,Lacosamide_Oral Soln 10mg/1ml S/F,Lacosamide,99P,C,1.0,0.1287,3000,0.1287,0.0,,3.0,,,,1.0
0702020F0AAAJAJ,Clotrimazole_Crm 2%,Clotrimazole,99P,NP8,1.0,0.223,120,0.223,0.0,Crm  / Vag Crm ,3.0,,,,1.0
0408010ALAAABAB,Brivaracetam_Tab 25mg,Brivaracetam,99P,NP8,1.0,2.315,56,2.315,0.0,,3.0,,,,
0702020F0AAALAL,Clotrimazole_C/Pk Crm 5g 10%/10g 2%,Clotrimazole,99P,C,1.0,8.21,32,8.21,0.0,,3.0,,,,1.0
0702020F0AAANAN,Fluconazole/Clotrimazole_Cap 150mg/Crm2%,Clotrimazole,99P,C,1.0,8.26,66,8.26,0.0,,3.0,,,,1.0
0702020H0AAAEAE,Econazole Nit_Pess L/A 150mg + Applic,Econazole Nitrate,99P,NP8,1.0,3.69,1,3.69,0.0,Pess L/A  / Pess ,,,,,
0408010AKAAABAB,Perampanel_Tab 4mg,Perampanel,99P,NP8,1.0,5.0,140,5.0,0.0,,3.0,,,,
0702020P0AAABAB,Miconazole Nit_Vag Crm 2% + Applic,Miconazole Nitrate,99P,NP8,1.05,0.0555128205128,2262,0.0555128205128,0.0,,3.0,,,,1.0
0408010AHAAADAD,Lacosamide_Tab 200mg,Lacosamide,99P,C,1.0,2.57428571429,1162,2.57428571429,0.0,,3.0,,,,
0408010ALAAAAAA,Brivaracetam_Tab 10mg,Brivaracetam,99P,NP8,1.0,2.47428571429,224,2.47428571429,0.0,,3.0,,,,
0408010AKAAAEAE,Perampanel_Tab 10mg,Perampanel,99P,NP8,1.0,5.0,133,5.0,0.0,,3.0,,,,
0408010AKAAADAD,Perampanel_Tab 8mg,Perampanel,99P,NP8,1.0,5.0,168,5.0,0.0,,3.0,,,,
0408010AKAAACAC,Perampanel_Tab 6mg,Perampanel,99P,NP8,1.0,5.0,224,5.0,0.0,,3.0,,,,
0704050AAAAABAB,Vardenafil_Tab 10mg,Vardenafil,99P,C,1.0,3.52,208,3.52,0.0,,3.0,,,,
0704050AAAAACAC,Vardenafil_Tab 20mg,Vardenafil,99P,C,1.10869565217,5.87,574,5.87,0.0,,3.0,,,,
0704050AAAAADAD,Vardenafil_Orodisper Tab 10mg S/F,Vardenafil,99P,NP8,1.0,4.47,8,4.47,0.0,,3.0,,,,
0702020F0AAAEAE,Clotrimazole_Pess 200mg,Clotrimazole,99P,C,1.02272727273,1.03333333333,360,1.03333333333,0.0,,3.0,,,,1.0
0407041AAAAAAAA,Eletriptan_Tab 20mg,Eletriptan,99P,C,1.0,3.75,16,3.75,0.0,,3.0,,,,
0407020V0AAAAAA,Pethidine HCl_Inj 50mg/ml 1ml Amp,Pethidine Hydrochloride,99P,A,1.0,0.497142857143,56,0.497142857143,0.0,,3.0,,,,
0407020T0AAABAB,Pentazocine HCl_Tab 25mg,Pentazocine Hydrochloride,99P,A,1.0,0.8668,200,0.8668,0.0,,3.0,,,,
0704020J0AAAMAM,Oxybutynin HCl_Liq Spec 5mg/5ml,Oxybutynin,99P,NP8,1.0,1.328,250,1.328,0.0,Liq Spec  / Oral Soln ,3.0,,,,
0704020J0AAAUAU,Oxybutynin_Transdermal Patch 3.9mg/24hrs,Oxybutynin,99P,C,1.05,3.4,282,3.4,0.0,,3.0,,,,
0407041R0AAADAD,Rizatriptan_Orodisper Tab 10mg S/F,Rizatriptan,99P,A,1.0,0.706666666667,2464,0.705828693448,0.0,,3.0,,,,
0702020F0AAADAD,Clotrimazole_Pess 100mg,Clotrimazole,99P,C,1.0,0.583333333333,162,0.583333333333,0.0,,3.0,,,,1.0
0704050ACAAABAB,Avanafil_Tab 100mg,Avanafil,99P,C,1.0,3.52,8,3.52,0.0,,3.0,,,,
0702020F0AAACAC,Clotrimazole_Vag Crm 2%,Clotrimazole,99P,NP8,1.0,0.223,3480,0.223,0.0,Vag Crm  / Crm ,,,,,
0409010B0AAABAB,Amantadine HCl_Oral Soln 50mg/5ml S/F,Amantadine Hydrochloride,99P,A,1.0,0.922866666667,900,0.922866666667,0.0,,3.0,,,,
0604020T0AAAAAA,Testosterone Undecan_Cap 40mg,Testosterone Undecanoate,99P,C,1.0,0.285,120,0.285,0.0,,3.0,,,,
0604020T0AAACAC,Testosterone Undecan_Inj 250mg/ml 4mlAmp,Testosterone Undecanoate,99P,NP8,1.0,80.0,14,80.0,0.0,,3.0,,,,1.0
0604020T0AAADAD,Testosterone Undecan_Inj 250mg/ml 4ml Vl,Testosterone Undecanoate,99P,C,1.16666666667,87.11,136,87.11,0.0,,3.0,,,,1.0
0906040G0AACECE,Colecal & Calc_Tab Chble 400u/1.5g,Colecalciferol,99P,NP8,1.0,0.0605,1380,0.0605,0.0,Tab Chble  / Tab ,,,,,
0704020J0AAABAB,Oxybutynin HCl_Tab 3mg,Oxybutynin,99P,A,1.0,0.3,476,0.3,0.0,,3.0,,,,
0407041AAAAABAB,Eletriptan_Tab 40mg,Eletriptan,99P,C,1.0,3.75,120,3.75,0.0,,3.0,,,,
0407041T0AAADAD,Sumatriptan_Inj 6mg/0.5ml Pfs + Dev,Sumatriptan Succinate,99P,C,1.07407407407,21.235,298,21.235,0.0,,3.0,,,,1.0
0407020Q0AADDDD,Morph Sulf_Gran Sach 100mg M/R,Morphine Sulfate,99P,NP8,1.0,2.83833333333,60,2.83833333333,0.0,Gran Sach  / Cap ,3.0,,,,
0704020ACAAABAB,Darifenacin Hydrob_Tab 15mg M/R,Darifenacin Hydrobromide,99P,C,1.0,0.91,672,0.91,0.0,,3.0,,,,
0407041U0AAABAB,Tolfenamic Acid_Tab 200mg,Tolfenamic Acid,99P,A,1.0,1.925,90,1.925,0.0,Tab  / Cap ,3.0,,,,
0407042F0AAATAT,Clonidine HCl_Oral Soln 50mcg/5ml,Clonidine Hydrochloride,99P,NP8,1.0,0.59165,400,0.59165,0.0,Oral Soln  / Liq Spec ,3.0,,,,
040801050AAAWAW,Topiramate_Cap 50mg,Topiramate,99P,NP8,1.0,0.6075,1216,0.6075,0.0,Cap  / Pdrs ,3.0,,,,
040801050AABXBX,Topiramate_Oral Susp 25mg/5ml,Topiramate,99P,NP8,1.0,0.1503,800,0.1503,0.0,Oral Susp  / Liq Spec ,3.0,,,,
0704010C0AAABAB,Bethanechol Chlor_Tab 25mg,Bethanechol Chloride,99P,NP8,1.0,0.2726,100,0.2726,0.0,,3.0,,,,
0704010C0AAAAAA,Bethanechol Chlor_Tab 10mg,Bethanechol Chloride,99P,NP8,1.0,0.1851,100,0.1851,0.0,,3.0,,,,
0407020Q0AADUDU,Morph Sulf_Cap 90mg M/R,Morphine Sulfate,99P,NP8,1.0,0.787142857143,28,0.787142857143,0.0,,3.0,,,,
0407020Q0AADCDC,Morph Sulf_Gran Sach 60mg M/R,Morphine Sulfate,99P,NP8,1.0,1.70285714286,42,1.70285714286,0.0,Gran Sach  / Cap ,3.0,,,,
040801060AAA4A4,Clobazam_Liq Spec 10mg/5ml,Clobazam,99P,NP8,1.0,0.80817,1000,0.80817,0.0,Liq Spec  / Oral Soln ,3.0,,,,
0704030J0AAAIAI,Sod Cit_Gran Sach 4g,Sodium Citrate,99P,NP8,1.0,0.465,6,0.465,0.0,Gran Sach  / Pdr Sach ,,,,,
0704050B0AAAIAI,Alprostadil_Inj 10mcg Vl + Dil,Alprostadil,99P,C,1.0,9.24,38,9.24,0.0,,3.0,,,,1.0
0407020K0AAEGEG,Diamorph HCl_Inj 10mg Vl (Dry),Diamorphine Hydrochloride (Systemic),99P,NP8,1.0,3.8,129,3.8,0.0,,3.0,,,,
040801060AACKCK,Clobazam_Tab 10mg                    @gn,Clobazam,99P,NP8,1.0,0.119666666667,60,0.119666666667,0.0,Tab  / Cap ,,,,,
040801060AACRCR,Clobazam_Oral Susp 5mg/5ml S/F,Clobazam,99P,C,1.11538461538,0.6,15650,0.6,0.0,,3.0,,,,
0503022B0AAAAAA,Valganciclovir HCl_Tab 450mg,Valganciclovir Hydrochloride,99P,NP8,1.0,18.0243333333,60,18.0243333333,0.0,,3.0,,,,
0601023AQAAAAAA,Dulaglutide_Inj 0.75mg/0.5ml Pf Dev,Dulaglutide,99P,NP8,1.5,18.3125,12,18.3125,0.0,,3.0,,,,
0601023AIAAABAB,Lixisenatide_Inj 10mcg/0.2ml 3ml Pf Pen,Lixisenatide,99P,C,1.0,31.67,1,31.67,0.0,,3.0,,,,1.0
0601023AIAAACAC,Lixisenatide_Inj 10mcg+20mcg/0.2ml 3mlPf,Lixisenatide,99P,NP8,1.0,57.93,1,57.93,0.0,,3.0,,,,1.0
0601023AJAAAAAA,Alogliptin/Metformin_Tab 12.5mg/1g,Alogliptin/Metformin,99P,C,1.0,0.475,448,0.475,0.0,,3.0,,,,
0501050N0AAAAAA,Erythromycin Stearate_Tab 250mg,Erythromycin Stearate,99P,C,1.0,0.182142857143,112,0.182142857143,0.0,,3.0,,,,
0501050H0AAAMAM,Erythromycin_Ethylsuc Susp 250mg/5ml S/F,Erythromycin Ethylsuccinate,99P,M,1.0,0.0487,8260,0.0484703703704,0.0,Ethylsuc Susp  / Esuc Ctd Susp ,3.0,,,,1.0
0601023APAAABAB,Canagliflozin/Metformin_Tab 50mg/1g,Canagliflozin/Metformin,99P,C,1.0,0.653333333333,180,0.653333333333,0.0,,3.0,,,,
0601023AQAAABAB,Dulaglutide_Inj 1.5mg/0.5ml Pf Dev,Dulaglutide,99P,NP8,1.0,18.3125,24,18.3125,0.0,,3.0,,,,
0601023AHAAABAB,Saxagliptin/Metformin_Tab 2.5mg/1g,Saxagliptin/Metformin,99P,C,1.0,0.564285714286,392,0.564285714286,0.0,,3.0,,,,
0601023ARAAABAB,Empagliflozin/Metformin_Tab 5mg/1g,Empagliflozin/Metformin,99P,NP8,1.0,0.653392857143,56,0.653392857143,0.0,,3.0,,,,
0601023ARAAADAD,Empagliflozin/Metformin_Tab 12.5mg/1g,Empagliflozin/Metformin,99P,NP8,1.0,0.653392857143,168,0.653392857143,0.0,,3.0,,,,
0501050H0AAAAAA,Erythromycin_Ethylsuc Susp 125mg/5ml,Erythromycin Ethylsuccinate,99P,A,1.0,0.0405,3400,0.0405,0.0,Ethylsuc Susp  / Mix ,3.0,,,,1.0
0501050B0AAAFAF,Clarithromycin_Pdr Sach 250mg,Clarithromycin,99P,NP8,1.0,0.834285714286,14,0.834285714286,0.0,Pdr Sach  / Gran Straw ,3.0,,,,
0501050H0AAACAC,Erythromycin_Ethylsuc Susp 500mg/5ml,Erythromycin Ethylsuccinate,99P,A,1.0,0.1124,700,0.1124,0.0,,3.0,,,,1.0
0601012Z0AAABAB,Ins Degludec_100u/ml 3ml Pf Pen,Insulin Degludec,99P,NP8,1.0,9.32,15,9.32,0.0,,3.0,,,,
0601023AIAAAAAA,Lixisenatide_Inj 20mcg/0.2ml 3ml Pf Pen,Lixisenatide,99P,C,1.1,28.965,38,28.965,0.0,,3.0,,,,
0601023AHAAAAAA,Saxagliptin/Metformin_Tab 2.5mg/850mg,Saxagliptin/Metformin,99P,C,1.0,0.564285714286,56,0.564285714286,0.0,,3.0,,,,
0703023L0AAABAB,Levonorgest_Intra-Uterine Device 13.5mg,Levonorgestrel,99P,NP8,1.0,69.22,2,69.22,0.0,,3.0,,,,1.0
0601011P0AAAAAA,Ins Glulisine_100u/ml 10ml Vl,Insulin Glulisine,99P,NP8,1.0,16.0,28,16.0,0.0,,3.0,,,,1.0
0601011A0AAADAD,Ins Aspart_Inj 100u/ml 1.6ml Cart,Insulin Aspart,99P,NP8,1.0,3.02,1591,3.02,0.0,,3.0,,,,
0601012D0AAAIAI,Gppe Ins_Hypurin Pore Isop 30/70 10ml Vl,Biphasic Isophane Insulin,99P,NP8,1.0,25.2,3,25.2,0.0,,3.0,,,,1.0
0601011L0AAABAB,Ins Lispro_Inj 100u/ml 10ml Vl,Insulin Lispro,99P,NP8,1.03125,16.61,150,16.61,0.0,,3.0,,,,1.0
0601011N0AAALAL,Ins Solb_Inj (Hum Pyr) 100u/ml 10ml Vl,Soluble Insulin (Neutral Insulin),99P,NP8,1.0,7.48,32,7.48,0.0,,,,,,
0503021E0AAABAB,Famciclovir_Tab 125mg,Famciclovir,99P,A,1.0,3.627,40,3.627,0.0,,3.0,,,,
0601011N0AAAYAY,Ins Solb_Inj (Bov) 100u/ml 3ml Cart,Soluble Insulin (Neutral Insulin),99P,NP8,1.0,8.316,5,8.316,0.0,,3.0,,,,
0601011P0AAABAB,Ins Glulisine_100u/ml 3ml Cart,Insulin Glulisine,99P,NP8,1.0,5.66,90,5.66,0.0,,3.0,,,,
0501050H0AAANAN,Erythromycin_Ethylsuc Susp 500mg/5ml S/F,Erythromycin Ethylsuccinate,99P,C,1.0,0.0754285714286,1120,0.0754285714286,0.0,,3.0,,,,1.0
0601011P0AAACAC,Ins Glulisine_100u/ml 3ml Pf Pen,Insulin Glulisine,99P,NP8,1.0,5.66,260,5.66,0.0,,3.0,,,,
0601012AAAAAAAA,InsDegludec/Liraglutide_100u/3.6mg/mlPfP,Ins Degludec/Liraglutide,99P,NP8,1.0,31.8433333333,3,31.8433333333,0.0,,3.0,,,,
0601011N0AAACAC,Ins Solb_Inj (Pore) 100u/ml 10ml Vl,Soluble Insulin (Neutral Insulin),99P,NP8,1.0,25.2,46,25.2,0.0,Inj (Pore)  / Inj (Bov) ,3.0,,,,1.0
0501040H0AAAEAE,Gentamicin Sulf_Inj 10mg/ml 2ml Vl,Gentamicin Sulfate,99P,C,1.0,2.25,2,2.25,0.0,,3.0,,,,
0601012Z0AAAAAA,Ins Degludec_100u/ml 3ml Cart,Insulin Degludec,99P,NP8,1.0,9.32,5,9.32,0.0,,3.0,,,,
0601012Z0AAACAC,Ins Degludec_200u/ml 3ml Pf Pen,Insulin Degludec,99P,NP8,1.0,18.64,21,18.64,0.0,,3.0,,,,
0501070ACAAAAAA,Fidaxomicin_Tab 200mg,Fidaxomicin,99P,NP8,1.0,67.5,20,67.5,0.0,,3.0,,,,
0601023ACAAAAAA,Saxagliptin_Tab 5mg,Saxagliptin,99P,C,1.04545454545,1.12857142857,2450,1.12857142857,0.0,,3.0,,,,
0501120L0AABGBG,Ciprofloxacin_Gran For Susp 250mg/5ml,Ciprofloxacin,99P,C,1.0,0.198,700,0.198,0.0,Gran For Susp  / Liq Spec ,3.0,,,,1.0
0703010P0AAACAC,Gppe Tab_Trinovum,Phased Formulations Of Ethinylestradiol,99P,NP8,1.0,0.0549206349206,126,0.0549206349206,0.0,,3.0,,,,
0408010AFAAADAD,Rufinamide_Oral Susp 200mg/5ml S/F,Rufinamide,99P,NP8,1.0,0.205891304348,1840,0.205891304348,0.0,,3.0,,,,1.0
0703010G0AAABAB,Ethinylest/Norethist_Tab 35mcg/1mg,Combined Ethinylestradiol 35mcg,99P,C,1.0,0.0361904761905,1197,0.0361904761905,0.0,,3.0,,,,
0408010AFAAACAC,Rufinamide_Tab 400mg,Rufinamide,99P,NP8,1.0,1.716,120,1.716,0.0,,3.0,,,,
0703010M0AAAAAA,Mestranol/Norethist_Tab 50mcg/1mg,Combined Mestranol,99P,C,1.0,0.0347619047619,126,0.0347619047619,0.0,,3.0,,,,
0408010AFAAAAAA,Rufinamide_Tab 100mg,Rufinamide,99P,NP8,1.0,0.515,384,0.515,0.0,,3.0,,,,
0408010AEAAANAN,Pregabalin_Oral Soln 100mg/5ml S/F,Pregabalin,99P,C,1.0,0.210317124736,5676,0.210317124736,0.0,,3.0,,,,1.0
0408010AGAAABAB,Stiripentol_Cap 500mg,Stiripentol,99P,NP8,1.0,8.21660714286,56,8.21660714286,0.0,Cap  / Pdr Sach ,3.0,,,,
0501120L0AAAGAG,Ciprofloxacin_Tab 100mg,Ciprofloxacin,99P,A,1.0,0.31,34,0.31,0.0,Tab  / Cap ,3.0,,,,
0703010P0AAAEAE,Gppe Tab_Logynon ED,Phased Formulations Of Ethinylestradiol,99P,NP8,1.0,0.047619047619,273,0.047619047619,0.0,,3.0,,,,
0703010S0AAAAAA,Estradiol/Nomegestrol_Tab 1.5mg/2.5mg,Estradiol & Nomegestrol,99P,C,1.1,0.235714285714,1260,0.235714285714,0.0,,3.0,,,,
0408010ABAAABAB,Tiagabine_Tab 10mg,Tiagabine,99P,NP8,1.0,1.04095238095,42,1.04095238095,0.0,,3.0,,,,
0408010A0AAAJAJ,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,Levetiracetam,99P,NP8,1.0,12.731,10,12.731,0.0,,3.0,,,,1.0
0703022M0AAACAC,Medroxyprogest Acet_Inj 104mg/0.65ml Pfs,Medroxyprogesterone Acetate,99P,NP8,1.0,6.9,17,6.9,0.0,,3.0,,,,1.0
0703023L0AAAAAA,Levonorgest_Intra-Uterine Dev 20mcg/24hr,Levonorgestrel,99P,NP8,1.0,88.0,234,88.0,0.0,,3.0,,,,1.0
0409030P0AAAAAA,Piracetam_Oral Soln 333.3mg/1ml,Piracetam,99P,NP8,1.0,0.0543666666667,600,0.0543666666667,0.0,,3.0,,,,
0409030P0AAABAB,Piracetam_Tab 800mg,Piracetam,99P,NP8,1.0,0.130555555556,90,0.130555555556,0.0,,3.0,,,,
0409030P0AAACAC,Piracetam_Tab 1200mg,Piracetam,99P,NP8,1.0,0.182833333333,360,0.182833333333,0.0,,3.0,,,,
0501070I0AAABAB,"Colistimeth Sod_Inj 1,000,000u Vl",Colistimethate Sodium,99P,NP8,1.06060606061,1.8,2644,1.8,0.0,,3.0,,,,
0501070I0AAADAD,Colistimeth Sod_Pdr For Neb 1mega u,Colistimethate Sodium,99P,NP8,1.0,5.6,180,5.6,0.0,,3.0,,,,1.0
0501070U0AAABAB,Vancomycin HCl_Cap 250mg,Vancomycin Hydrochloride,99P,A,1.0,5.00285714286,56,5.00285714286,0.0,,3.0,,,,
0501070W0AAABAB,Linezolid_Oral Susp 100mg/5ml,Linezolid,99P,NP8,1.0,1.48333333333,300,1.48333333333,0.0,,3.0,,,,1.0
0501090K0AAAHAH,Isoniazid_Tab 50mg,Isoniazid,99P,A,1.0,0.343571428571,28,0.343571428571,0.0,,3.0,,,,
0501090K0AACUCU,Isoniazid_Oral Soln 50mg/5ml,Isoniazid,99P,NP8,1.0,0.07226,500,0.07226,0.0,Oral Soln  / Oral Susp ,3.0,,,,
0501090Q0AAABAB,Rifabutin_Cap 150mg,Rifabutin,99P,NP8,1.0,3.01266666667,150,3.01266666667,0.0,,3.0,,,,
0501090R0AAAFAF,Rifampicin_Oral Susp 100mg/5ml,Rifampicin,99P,NP8,1.0,0.0355833333333,240,0.0355833333333,0.0,Oral Susp  / Liq Spec ,3.0,,,,1.0
0601023ACAAABAB,Saxagliptin_Tab 2.5mg,Saxagliptin,99P,C,1.0,1.12857142857,672,1.12857142857,0.0,,3.0,,,,
0501090S0AAABAB,Rifampicin/Isoniazid_Tab 300mg/150mg,Rifampicin Combined Preparations,99P,NP8,1.0,0.450357142857,112,0.450357142857,0.0,,3.0,,,,
0501100H0AAAHAH,Dapsone_Tab 100mg,Dapsone,99P,A,1.0,3.7525,196,3.7525,0.0,Tab  / Cap ,3.0,,,,
0601021H0AAABAB,Glibenclamide_Tab 5mg,Glibenclamide,99P,M,1.0,0.0296428571429,2436,0.0296428571429,0.0,,3.0,,,,
0501110C0AABABA,Metronidazole_I/V Inf 5mg/ml 100ml Bag,Metronidazole,99P,NP8,1.0,0.4735,20,0.4735,0.0,,3.0,,,,1.0
0501110G0AAABAB,Tinidazole_Tab 500mg,Tinidazole,99P,C,1.0,0.69,36,0.69,0.0,,3.0,,,,
0906040G0AACNCN,"Colecal_Tab 5,000u",Colecalciferol,99P,NP8,1.0,0.333214285714,56,0.333214285714,0.0,Tab  / Cap ,3.0,,,,
0901030J0AAANAN,Darbepoetin Alfa_Inj 20mcg/0.5ml Pf Pen,Darbepoetin Alfa,99P,NP8,1.0,29.36,4,29.36,0.0,,3.0,,,,1.0
0304030C0AAABAB,Adren_Inj 1/1000 1ml Amp,Adrenaline,99P,A,1.0,0.598,10,0.598,0.0,,3.0,,,,
040702050AAACAC,Hydromorphone HCl_Cap 8mg M/R,Hydromorphone Hydrochloride,99P,NP8,1.0,1.00142857143,56,1.00142857143,0.0,,3.0,,,,
0407020A0AAAZAZ,Fentanyl_Tab Sublingual 400mcg S/F,Fentanyl,99P,NP8,1.0,4.99,90,4.99,0.0,Tab Sublingual  / Buccal Film ,3.0,,,,
0407020A0AAANAN,Fentanyl_Loz 1.2mg,Fentanyl,99P,NP8,1.0,7.01714285714,7,7.01714285714,0.0,,3.0,,,,
0407020A0AAAKAK,Fentanyl_Loz 600mcg,Fentanyl,99P,NP8,1.0,7.01666666667,30,7.01666666667,0.0,,3.0,,,,
0802020T0AAAMAM,Tacrolimus_Cap 500mcg M/R,Tacrolimus,99P,NP8,1.0,0.7158,100,0.7158,0.0,,3.0,,,,1.0
0802020T0AAAPAP,Tacrolimus_Cap 5mg M/R,Tacrolimus,99P,NP8,1.0,5.3384,200,5.3384,0.0,,3.0,,,,1.0
0802020U0AAAEAE,Sirolimus_Tab 2mg,Sirolimus,99P,C,1.0,5.766,60,5.766,0.0,,3.0,,,,
0802020G0AAAHAH,Ciclosporin_Cap 10mg,Ciclosporin,99P,NP8,1.0,0.304166666667,180,0.304166666667,0.0,,3.0,,,1.0,
0801050P0AAABAB,Hydroxycarbamide_Oral Soln 500mg/5ml,Hydroxycarbamide,99P,NP8,1.0,1.8409,100,1.8409,0.0,Oral Soln  / Oral Susp ,3.0,,,,
040702050AAABAB,Hydromorphone HCl_Cap 24mg M/R,Hydromorphone Hydrochloride,99P,NP8,1.0,2.85392857143,112,2.85392857143,0.0,,3.0,,,,
0407020AFAAAAAA,Oxycodone HCl/Naloxone HCl_Tab 10/5mgM/R,Oxycodone HCl/Naloxone HCl,99P,C,1.16,0.755714285714,3087,0.755714285714,0.0,,3.0,,,,
0801030P0AAFFFF,Methotrexate_Inj 22.5mg/0.9ml Pfs,Methotrexate,99P,NP8,1.0,22.1466666667,3,22.1466666667,0.0,,3.0,,,,1.0
0704050B0AABDBD,Alprostadil_Inj 40mcg Vl + Dil,Alprostadil,99P,C,1.0,21.58,9,21.58,0.0,,3.0,,,,1.0
0704050B0AABFBF,Alprostadil_Cont Pack Inj 40mcg Cart,Alprostadil,99P,NP8,1.0,27.22,44,27.22,0.0,Cont Pack Inj  / S/Pack Inj ,3.0,,,,1.0
0704050B0AABKBK,Alprostadil_Inj 20mcg Pfs Cart,Alprostadil,99P,NP8,1.0,9.5,56,9.5,0.0,,3.0,,,,
0802020G0AAAGAG,Ciclosporin_Oral Soln 100mg/ml S/F,Ciclosporin,99P,NP8,1.0,2.046,150,2.046,0.0,,3.0,,,1.0,1.0
0407020A0AABCBC,Fentanyl_Tab Buccal 100mcg S/F,Fentanyl,99P,NP8,1.0,4.99,424,4.99,0.0,Tab Buccal  / Tab Sublingual ,3.0,,,,
0704050B0AABPBP,Alprostadil_Crm 3mg/g,Alprostadil,99P,NP8,1.0,10.0,20,10.0,0.0,,3.0,,,,
0402020AAAAABAB,Risperidone_Inj Pdr 50mg Vl + Dil,Risperidone,99P,NP8,1.0,142.76,10,142.76,0.0,,3.0,,,,1.0
0403010Y0AAACAC,Trimipramine Mal_Tab 25mg,Trimipramine Maleate,99P,A,1.0,7.16071428571,2216,7.16071398958,0.0,Tab  / Cap ,3.0,,,,
0904010ARAAAAAA,L/P_Egg Replacer,Low Protein Cooking Aids,99P,NP8,2.0,0.06541,600,0.0424833333333,0.0,,,,,,
0403010Y0AAAAAA,Trimipramine Mal_Cap 50mg,Trimipramine Maleate,99P,C,1.0,6.78571428571,4788,6.78571428571,0.0,Cap  / Tab ,3.0,,,,
0403010R0AAALAL,Lofepramine HCl_Susp 70mg/5ml S/F,Lofepramine Hydrochloride,99P,C,1.0,0.168133333333,450,0.168133333333,0.0,,3.0,,,,
0403010L0AAACAC,Doxepin_Cap 50mg,Doxepin,99P,A,1.0,5.5,812,5.5,0.0,,3.0,,,,
0904010ALAAAAAA,L/P_Meals,Low Protein Meals,99P,NP8,1.0,0.08725,720,0.08725,0.0,,,,,,
0901011Y0AAAAAA,Ferric Maltol_Cap (iron 30mg),Ferric Maltol,99P,NP8,1.0,0.85,56,0.85,0.0,,,,,,
0407020A0AABDBD,Fentanyl_Tab Buccal 200mcg S/F,Fentanyl,99P,C,1.0,4.99,820,4.99,0.0,Tab Buccal  / Buccal Film ,3.0,,,,
0406000E0AAAAAA,Flunarizine HCl_Cap 5mg,Flunarizine Hydrochloride,99P,NP8,1.0,2.08107142857,56,2.08107142857,0.0,Cap  / Tab ,3.0,,,,
0407020ADAAAPAP,Oxycodone HCl_Tab 120mg M/R,Oxycodone Hydrochloride,99P,NP8,1.0,2.72357142857,28,2.72357142857,0.0,,3.0,,,,
0802010G0AAAHAH,Azathioprine_Cap 10mg,Azathioprine,99P,NP8,1.0,7.33196428571,336,7.33196428571,0.0,Cap  / Pdrs ,3.0,,,,
0407020ADAAALAL,Oxycodone HCl_Inj 10mg/ml 1ml Amp,Oxycodone Hydrochloride,99P,C,1.0625,1.6,282,1.6,0.0,,3.0,,,,
0407020A0AABWBW,Fentanyl_Transdermal Patch 37.5mcg/hr,Fentanyl,99P,NP8,1.0,3.092,180,3.092,0.0,,3.0,,,,
0407020A0AABEBE,Fentanyl_Tab Buccal 400mcg S/F,Fentanyl,99P,C,1.0,4.99,224,4.99,0.0,Tab Buccal  / Buccal Film ,3.0,,,,
0704050B0AABNBN,Alprostadil_S/Pack Inj 40mcg Cart,Alprostadil,99P,NP8,1.0,29.83,5,29.83,0.0,S/Pack Inj  / Cont Pack Inj ,3.0,,,,1.0
0704050R0AAAAAA,Tadalafil_Tab 10mg,Tadalafil,99P,C,1.18421052632,7.22,1414,7.22,0.0,,3.0,,,,
0304030C0AABGBG,Adren_Inj 1/1000 0.5ml Pf Pen,Adrenaline,99P,NP8,1.0,28.74,11,28.74,0.0,,,,,,
0406000S0AAAAAA,Ondansetron HCl_Inj 2mg/ml 2ml Amp,Ondansetron Hydrochloride,99P,NP8,1.0,5.694,10,5.694,0.0,,3.0,,,,
0803043P0AAABAB,Lanreotide_Inj 60mg/0.3ml Pfs,Lanreotide,99P,NP8,1.0,551.0,2,551.0,0.0,,3.0,,,,1.0
0803043P0AAADAD,Lanreotide_Inj 120mg/0.5ml Pfs,Lanreotide,99P,NP8,1.0,937.0,16,937.0,0.0,,3.0,,,,1.0
